1.000000000000000000e+02 1.497834184403804336e+00
8.389830508474577186e+01 1.492817183727454422e+00
7.226277372262774179e+01 1.500860604013998012e+00
6.346153846153845990e+01 1.502885020666509419e+00
5.657142857142857650e+01 1.490819781363615704e+00
5.103092783505154273e+01 1.476007945436567326e+00
4.647887323943662352e+01 1.456710679288528931e+00
4.267241379310345195e+01 1.431445883411217146e+00
3.944223107569721520e+01 1.407931499794662589e+00
3.666666666666666430e+01 1.384316685487573029e+00
3.425605536332180634e+01 1.362313295897163767e+00
3.214285714285714590e+01 1.334573566351243024e+00
3.027522935779816393e+01 1.307173748726704998e+00
2.861271676300577838e+01 1.282350546224432231e+00
2.712328767123288031e+01 1.260588233023695270e+00
2.578125000000000711e+01 1.242316379721001729e+00
2.456575682382134218e+01 1.223894090136314228e+00
2.345971563981042962e+01 1.204706219593625116e+00
2.244897959183673208e+01 1.186110706413699312e+00
2.152173913043478137e+01 1.168693137287030615e+00
2.066805845511482431e+01 1.152375322512174671e+00
1.987951807228915513e+01 1.135927575588951299e+00
1.914893617021276739e+01 1.119942735988358251e+00
1.847014925373134275e+01 1.105497300364729485e+00
1.783783783783783505e+01 1.090351713032971848e+00
1.724738675958187883e+01 1.075096584129528132e+00
1.669477234401349008e+01 1.061272324651852950e+00
1.617647058823529704e+01 1.047306630871938760e+00
1.568938193343898391e+01 1.035144251990932407e+00
1.523076923076923350e+01 1.022791460583983181e+00
1.479820627802690858e+01 1.010271790754582621e+00
1.438953488372093048e+01 9.993977333821770781e-01
1.400282885431400359e+01 9.878786191335336975e-01
1.363636363636363669e+01 9.774787957374776459e-01
1.328859060402684733e+01 9.672956580316286468e-01
1.295811518324607547e+01 9.573225037017202288e-01
1.264367816091954033e+01 9.471501627910494658e-01
1.234413965087281717e+01 9.371917279702750569e-01
1.205846528623629688e+01 9.278266729472340879e-01
1.178571428571428648e+01 9.186469301149892130e-01
1.152502910360884769e+01 9.096470530276250521e-01
1.127562642369020729e+01 9.008218066013244929e-01
1.103678929765886352e+01 8.925234867216822465e-01
1.080786026200873273e+01 8.840258211166159841e-01
1.058823529411764675e+01 8.756884410288188203e-01
1.037735849056603854e+01 8.671692707852695081e-01
1.017471736896197321e+01 8.591453696894041370e-01
9.979838709677419928e+00 8.519194742608865445e-01
9.792284866468843774e+00 8.441740435395836961e-01
9.611650485436893376e+00 8.371967658347788666e-01
9.437559580552907335e+00 8.306433875094314523e-01
9.269662921348315265e+00 8.238870897372745361e-01
9.107635694572216778e+00 8.166408312627038146e-01
8.951175406871609397e+00 8.101095063159419185e-01
8.800000000000000711e+00 8.031025442944642601e-01
8.653846153846155076e+00 7.962157549011810165e-01
8.512467755803955427e+00 7.897258438429560767e-01
8.375634517766497922e+00 7.836163349188064453e-01
8.243130724396337428e+00 7.776006295663744350e-01
8.114754098360656087e+00 7.716765838960261137e-01
7.990314769975787712e+00 7.663688765571877726e-01
7.869634340222575908e+00 7.608738021628810300e-01
7.752545027407987455e+00 7.552009478571188872e-01
7.638888888888888395e+00 7.501167182126323718e-01
7.528517110266160550e+00 7.446025521910623057e-01
7.421289355322339354e+00 7.391688646876363178e-01
7.317073170731707599e+00 7.338139066063961158e-01
7.215743440233237216e+00 7.285359791725978251e-01
7.117181883537024412e+00 7.230987176351687529e-01
7.021276595744681437e+00 7.184362096186984736e-01
6.927921623512947491e+00 7.133764087124181419e-01
6.837016574585634388e+00 7.088380423888711590e-01
6.748466257668711776e+00 7.045797588791385957e-01
6.662180349932705248e+00 7.001522804133529787e-01
6.578073089700996690e+00 6.962148572553765735e-01
6.496062992125984259e+00 6.918915599020279972e-01
6.416072585871678946e+00 6.876216240961769977e-01
6.338028169014084945e+00 6.838234939672767077e-01
6.261859582542694369e+00 6.796522598099700163e-01
6.187500000000000000e+00 6.751222860938674852e-01
6.114885731933292767e+00 6.710562134474684637e-01
6.043956043956043800e+00 6.670388252243315552e-01
5.974652987326494191e+00 6.626748919521511239e-01
5.906921241050119953e+00 6.587569364035648078e-01
5.840707964601769220e+00 6.548850370817688171e-01
5.775962660443407337e+00 6.508682276706867498e-01
5.712637045585688966e+00 6.472761964681069680e-01
5.650684931506849473e+00 6.437235952782296433e-01
5.590062111801242573e+00 6.402097784053945029e-01
5.530726256983240496e+00 6.369161027569325562e-01
5.472636815920398412e+00 6.336561434753646971e-01
5.415754923413566679e+00 6.307862903565176760e-01
5.360043313481321903e+00 6.275886206483891616e-01
5.305466237942122909e+00 6.244232075656844794e-01
5.251989389920424856e+00 6.212895654727740302e-01
5.199579831932773288e+00 6.181872184339189946e-01
5.148205928237128859e+00 6.151156999722976471e-01
5.097837281153449140e+00 6.120745528361798415e-01
5.048444671086180335e+00 6.087305762500342388e-01
5.000000000000000000e+00 6.054229397442536520e-01
