3.333333 0.497839
3.366774 0.552606
3.400893 0.606924
3.435711 0.517648
3.471248 0.516668
3.507529 0.376183
3.544576 0.489122
3.582414 0.389341
3.621068 0.668518
3.660566 0.570519
3.700935 0.474901
3.742204 0.553744
3.784404 0.660753
3.827566 0.457315
3.871725 0.430732
3.916914 0.402164
3.963171 0.692716
4.010533 0.468132
4.059041 0.626806
4.108736 0.590595
4.159664 0.567683
4.211870 0.648408
4.265403 0.627432
4.320314 0.719726
4.376658 0.471024
4.434490 0.640453
4.493872 0.520975
4.554865 0.555475
4.617537 0.696878
4.681958 0.597058
4.748201 0.592588
4.816346 0.769515
4.886476 0.636356
4.958678 0.800180
5.033045 0.693320
5.109677 0.711181
5.188679 0.486567
5.270162 0.669777
5.354246 0.741782
5.441055 0.674210
5.530726 0.613098
5.623402 0.732902
5.719237 0.756988
5.818396 0.704431
5.921053 0.688431
6.027397 0.671181
6.137632 0.721722
6.251973 0.702146
6.370656 0.737383
6.493932 0.749350
6.622074 0.686115
6.755374 0.675796
6.894150 0.859066
7.038749 0.846743
7.189542 0.792858
7.346939 0.846531
7.511381 0.704539
7.683353 0.783440
7.863384 0.784716
8.052054 0.938347
8.250000 0.681660
8.457924 0.857763
8.676599 0.876465
8.906883 0.973033
9.149723 0.833580
9.406176 0.822577
9.677419 0.813761
9.964771 0.930349
10.269710 0.583431
10.593900 0.965010
10.939227 1.085077
11.307824 0.867322
11.702128 1.011890
12.124923 0.911543
12.579416 1.003662
13.069307 1.136845
13.598901 1.045909
14.173228 0.844383
14.798206 1.136608
15.480844 1.008203
16.229508 1.111134
17.054264 1.018535
17.967332 0.870920
18.983701 1.175200
20.121951 0.904765
21.405405 1.189509
22.863741 1.335898
24.535316 1.278606
26.470588 1.085292
28.737300 1.099572
31.428571 1.489691
34.676007 1.558344
38.671875 1.425187
43.708609 1.266938
50.253807 1.506924
59.104478 1.510194
71.739130 1.526316
91.244240 1.795118
125.316456 1.542872
200.000000 1.350331
