4.999999999999999445e-01 -2.630623306233062522e+02
5.452538663326288448e-01 -2.601050135501354816e+02
5.946035575013605134e-01 -2.576659891598915806e+02
6.484197773255048203e-01 -2.559688346883468739e+02
7.071067811865475727e-01 -2.503658536585365653e+02
7.711054127039703721e-01 -2.454607046070460683e+02
8.408964152537145020e-01 -2.421476964769647680e+02
9.170040432046712153e-01 -2.395799457994580166e+02
1.000000000000000000e+00 -2.375304878048780495e+02
1.090507732665257690e+00 -2.358672086720867469e+02
1.189207115002721249e+00 -2.345460704607045841e+02
1.296839554651009863e+00 -2.332825203252032793e+02
1.414213562373095368e+00 -2.322086720867208669e+02
1.542210825407941188e+00 -2.312940379403793827e+02
1.681792830507429670e+00 -2.305453929539295359e+02
1.834008086409343097e+00 -2.299390243902439011e+02
2.000000000000000444e+00 -2.297188346883468739e+02
2.181015465330516268e+00 -2.296273712737127539e+02
2.378414230005442942e+00 -2.296036585365853853e+02
2.593679109302020169e+00 -2.297425474254742426e+02
2.828427124746191179e+00 -2.299661246612466243e+02
3.084421650815882820e+00 -2.302710027100271191e+02
3.363585661014859785e+00 -2.304403794037940543e+02
3.668016172818686638e+00 -2.308231707317073074e+02
4.000000000000001776e+00 -2.310873983739837456e+02
4.362030930661033423e+00 -2.314397018970189492e+02
4.756828460010886772e+00 -2.317140921409214229e+02
5.187358218604041227e+00 -2.320359078590785771e+02
5.656854249492384135e+00 -2.322764227642276467e+02
6.168843301631767417e+00 -2.327168021680216725e+02
6.727171322029721345e+00 -2.331436314363143651e+02
7.336032345637374164e+00 -2.336246612466124759e+02
8.000000000000005329e+00 -2.341666666666666856e+02
8.724061861322066846e+00 -2.349491869918699365e+02
9.513656920021775321e+00 -2.352608401084010836e+02
1.037471643720808601e+01 -2.365514905149051401e+02
1.131370849898477005e+01 -2.377540650406504312e+02
1.233768660326353661e+01 -2.399796747967480144e+02
1.345434264405944447e+01 -2.406300813008130035e+02
1.467206469127475543e+01 -2.428252032520325372e+02
1.600000000000001421e+01 -2.440040650406504028e+02
1.744812372264414080e+01 -2.466192411924119483e+02
1.902731384004355775e+01 -2.466192411924119483e+02
2.074943287441617912e+01 -2.480047425474254794e+02
2.262741699796954720e+01 -2.505657181571815784e+02
2.467537320652707677e+01 -2.519376693766937478e+02
2.690868528811889249e+01 -2.519376693766937478e+02
2.934412938254951442e+01 -2.541768292682926926e+02
3.200000000000003553e+01 -2.541768292682926926e+02
3.489624744528828870e+01 -2.551490514905148927e+02
3.805462768008712260e+01 -2.551490514905148927e+02
4.149886574883236534e+01 -2.551490514905148927e+02
4.525483399593910150e+01 -2.580724932249322592e+02
4.935074641305418197e+01 -2.580724932249322592e+02
5.381737057623780629e+01 -2.580724932249322592e+02
5.868825876509904305e+01 -2.599254742547425394e+02
6.400000000000008527e+01 -2.599254742547425394e+02
6.979249489057660583e+01 -2.599254742547425394e+02
7.610925536017425941e+01 -2.599254742547425394e+02
8.299773149766474489e+01 -2.599254742547425394e+02
9.050966799187821721e+01 -2.656233062330623511e+02
9.870149282610837815e+01 -2.656233062330623511e+02
1.076347411524756410e+02 -2.656233062330623511e+02
1.173765175301981145e+02 -2.656233062330623511e+02
1.280000000000002274e+02 -2.656233062330623511e+02
1.395849897811532401e+02 -2.656233062330623511e+02
1.522185107203485757e+02 -2.656233062330623511e+02
1.659954629953295466e+02 -2.656233062330623511e+02
